,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
58986,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,260100
59005,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,160
59013,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,360
59017,ITG25,Sassari,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,300
59019,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,27
59021,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,4500
59025,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,234395
59042,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,600
59050,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,59
59059,ITC43,Lecco,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,750
59061,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,7200
59072,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,6200
59076,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,4650
59078,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,83700
59082,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,21850
59092,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,550
59114,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,29700
59116,ITE15,Prato,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,1825
59126,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,1043040
59128,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,14650
59142,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,470
59150,ITE19,Siena,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,300
59154,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1950
59179,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,18026
59194,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,6440
59200,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,1350
59202,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,5272
59206,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,600
59210,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,137
59218,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,52500
59220,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1400
59230,ITE42,Rieti,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,64700
59232,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,2350
59240,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,7200
59262,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,35
59270,ITE31,Pesaro e Urbino,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,6000
59278,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,246100
59283,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,15000
59287,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,47930
59297,ITF21,Isernia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,11000
59305,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,11700
59308,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,126
59310,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,47000
59329,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,40170
59341,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,65
59345,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,120
59357,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,26
59373,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,880
59380,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,558000
59388,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,30000
59394,ITF52,Matera,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,2955
59409,ITG13,Messina,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,11000
59422,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,9300
59429,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,440
59447,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,2420
59469,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,100000
59475,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,33235
59477,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,322
59480,ITC17,Asti,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,3900
59505,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,63000
59508,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,24
59522,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,720
59524,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,1940
59543,ITC49,Lodi,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,150
59557,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,1150
59560,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,7530
59588,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,4500
59595,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,540100
59608,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,6120
59610,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,600
59630,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,380
59642,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,1485
59650,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,6000
59667,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,368
59669,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,8
59680,ITE22,Terni,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,43000
59693,ITE12,Lucca,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,640
59706,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,11437
59721,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,8400
59723,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,10150
59736,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,885
59750,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1345
59753,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,120
59773,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,STRAIEING,fragola in serra,2018,2018,1305
59783,ITG28,Oristano,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,87500
59801,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,2200
59826,ITE13,Pistoia,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,403
59832,ITE17,Pisa,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,400
59838,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,4960
59847,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,47000
59853,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,120000
59857,ITE31,Pesaro e Urbino,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,688
59871,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,31450
59875,ITG14,Agrigento,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,131200
59881,ITG12,Palermo,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,50000
59883,ITD41,Pordenone,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,5130
59887,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,6000
59895,ITC32,Savona,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,8500
59926,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,363
59928,ITE15,Prato,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,12720
59940,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,236000
59945,ITC31,Imperia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,20
59949,ITE14,Firenze,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,300
59975,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,1700
59980,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,9500
59992,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,480
59994,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,29760
59996,ITD31,Verona,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,28550
59998,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,147
60023,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,420
60025,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,8050
60029,ITD58,Forlì-Cesena,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,3850
60038,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,52270
60044,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,20889
60048,ITF34,Avellino,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,3500
60050,ITF44,Brindisi,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,40000
60055,ITE1A,Grosseto,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,99000
60072,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,160
60076,ITF22,Campobasso,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,180
60082,ITD35,Venezia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,66960
60088,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,1045250
60090,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,250
60092,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,1342649
60099,ITC49,Lodi,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,100
60103,ITF41,Foggia,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,152000
60105,ITC4A,Cremona,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,1600
60120,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,24500
60123,ITC4B,Mantova,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,250
60127,ITD56,Ferrara,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,31616
60129,ITG11,Trapani,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,4800
60131,ITF61,Cosenza,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,16770
60137,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,40000
60141,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,11662
60143,ITF31,Caserta,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,30
60147,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,330
60152,ITE16,Livorno,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,1220
60160,ITG15,Caltanissetta,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,3000
60171,ITG19,Siracusa,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,1300
60176,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,103
60183,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,335000
60185,ITC34,La Spezia,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,1800
60197,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,30400
60203,ITC47,Brescia,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,1500
60209,ITD52,Parma,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,2700
60224,ITF62,Crotone,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,250
60225,ITC33,Genova,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,100
60227,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,70
60241,ITE33,Macerata,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,1056
60245,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,240
60254,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,7756
60260,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,65
60263,ITE19,Siena,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,40
60266,ITD34,Treviso,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,33
60284,ITC32,Savona,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,780
60288,ITE32,Ancona,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,2168
60291,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,15
60310,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,640
60325,ITE15,Prato,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,1400
60341,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,700
60343,ITC13,Biella,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,280
60349,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,11700
60351,ITF35,Salerno,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,2000
60353,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,5100
60361,ITF51,Potenza,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,6363
60389,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,22500
60404,ITD55,Bologna,HP_Q_EXT,produzione raccolta - quintali ,BEETS,barbabietola da zucchero,2018,2018,4214464
60406,ITE34,Ascoli Piceno,HP_Q_EXT,produzione raccolta - quintali ,WATENINGR,cocomero in serra,2018,2018,28
60408,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,21660
60410,ITF45,Lecce,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,101185
60417,ITD37,Rovigo,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,11240
60425,ITC41,Varese,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,50
60434,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,32000
60436,ITC49,Lodi,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,20
60444,ITE41,Viterbo,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,12000
60446,ITE43,Roma,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,11300
60450,ITF64,Vibo Valentia,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,4600
60470,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,290
60481,ITG17,Catania,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,4017750
60490,ITG16,Enna,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,17280
60499,ITD54,Modena,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,6210
60510,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,32750
60512,ITC32,Savona,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,100
60526,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,240
60532,ITC20,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,350
60541,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,27000
60544,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,212330
60555,ITG18,Ragusa,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,65000
60561,ITF43,Taranto,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,7000
60569,ITC44,Sondrio,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,19
60603,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,6200
60607,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,76
60609,ITF12,Teramo,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,1920
60611,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,4365
60626,ITD32,Vicenza,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,6492
60640,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,1030
60648,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,4646
60657,ITF63,Catanzaro,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,41500
60662,ITD36,Padova,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,5510
60664,ITE18,Arezzo,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,1440
60685,ITC32,Savona,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,31000
60695,ITC44,Sondrio,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,346540
60710,ITC11,Torino,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,16093
60712,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,4200
60719,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,601
60721,ITC48,Pavia,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,5424669
60748,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,4000
60750,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,500
60756,ITC18,Alessandria,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,1550
60763,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,3750
60772,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,1000
60778,ITD44,Trieste,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,855
60782,ITF42,Bari,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,1320
60804,ITD59,Rimini,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,800
60828,ITF21,Isernia,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,400
60830,ITF33,Napoli,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,65300
60844,ITD57,Ravenna,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,85880
60850,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,120
60854,ITC16,Cuneo,HP_Q_EXT,produzione raccolta - quintali ,CARRGREENH,carota in serra,2018,2018,340
60857,ITD42,Udine,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,218200
60861,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,504
60866,ITD44,Trieste,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,162
60868,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,132
60870,ITE45,Frosinone,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,2100
60893,ITD51,Piacenza,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,6558
60903,ITF65,Reggio di Calabria,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,400
60905,ITC45,Milano,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,601
60913,ITG26,Nuoro,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,11600
60942,ITG27,Cagliari,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,161
60948,ITE21,Perugia,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,60000
60950,ITE44,Latina,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,200000
