,ITTER107,Territorio,TIPO_DATO5,Tipo variabile,AGRI_MADRE,Tipo di coltivazione,TIME,Seleziona periodo,Value
30094,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,POMETES,melograno,2018,2018,810
30111,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CARO,carrubo,2018,2018,310
30201,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,WINEES,uva da vino,2018,2018,2399629
30231,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,1401
30284,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,OLIVTAB_OIL,olive da tavola e da olio,2018,2018,177157
30347,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,WINEES,uva da vino,2018,2018,10127901
30361,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,NECTA,nettarina (pesca noce),2018,2018,215097
30455,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,NECTA,nettarina (pesca noce),2018,2018,468351
30523,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,WINEES,uva da vino,2018,2018,4514983
30622,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,385220
30644,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,OLIVT,olive da tavola,2018,2018,7308
30717,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,TABLEGRAPES,uva da tavola,2018,2018,1612
30808,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,PLUM,susina,2018,2018,900
30910,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,5616560
30998,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,20241
31004,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,PLUM,susina,2018,2018,295072
31043,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,OLIVTAB_OIL,olive da tavola e da olio,2018,2018,243843
31080,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,PEACH,pesca,2018,2018,303163
31090,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,POMETES,melograno,2018,2018,1314
31094,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,PEACH,pesca,2018,2018,1709820
31551,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,97143
31595,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,43450
31619,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,37980
31653,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,16030
31688,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,4262
31710,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,132240
31808,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,8000
31824,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,85085
31852,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,373000
31884,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,532860
31912,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,5750
31926,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,632824
31980,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,362815
31996,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,432635
32028,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,1319550
32081,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,TOMATIOPFI,pomodoro in piena aria,2018,2018,78000
32130,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,592542
32182,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,885025
32272,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,1160070
32304,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,75600
32318,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,10740
32340,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,1335500
32360,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,540205
32392,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,2289714
32442,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,1177758
32458,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,1137810
32482,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,717000
32504,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,OFTP,pomodoro da industria in piena aria,2018,2018,315180
32909,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,1222
32934,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,49996
32952,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,243705
32966,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,14500
32976,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,OLIVO,olive per olio,2018,2018,72112
33010,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,QUIN,cotogno,2018,2018,2695
33132,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,PEACH,pesca,2018,2018,28500
33188,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,PEACH,pesca,2018,2018,677415
33325,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,1003105
33397,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,200
33413,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,1390
33445,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,119368
33533,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,KIWI,kiwi,2018,2018,573940
33587,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,LOTU,loti o kaki,2018,2018,190046
33597,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,LOTU,loti o kaki,2018,2018,1200
33605,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,LOTU,loti o kaki,2018,2018,32650
33744,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CARO,carrubo,2018,2018,5745
33776,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CARO,carrubo,2018,2018,363455
33814,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,9205
33820,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,345350
33834,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,140316
33848,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,90
33854,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,158
33858,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,73500
33867,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,3880
33874,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,37780
33886,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,71655
33896,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,1662
33900,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,3435
33910,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,5710
33922,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,CULTDMUSHR,funghi di coltivazione in piena aria,2018,2018,13986
33954,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,85058
34002,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,903960
34062,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,954790
34104,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,18746
34128,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,4126632
34194,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,2098021
34254,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,1086000
34272,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,4557301
34302,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,1016300
34344,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,1197740
34374,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,2070000
34392,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,1848952
34428,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,9482500
34464,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,3276272
34482,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,641184
34518,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,7506612
34578,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,WHEATD,frumento duro,2018,2018,575398
34638,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,7001
34662,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,390
34674,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,6103
34702,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,91960
34732,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,1631
34782,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,316392
34802,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,EGGINGRE,melanzana in serra,2018,2018,3958
34878,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,11082
34891,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,31100
34943,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,418554
34954,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,200
34964,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,99004
35064,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,60000
35122,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,455882
35143,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,1240
35248,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,190
35284,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,509
35297,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,469030
35299,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,4165
35322,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,12544
35351,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,2230
35506,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,833587
35511,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,REDINGREE,bieta da orto in serra,2018,2018,98
35556,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,SPINNGREEN,spinacio in serra,2018,2018,35300
35564,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,267028
35621,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,45
35743,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,279420
35755,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,6455725
35807,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,EARLATOES,patata primaticcia ,2018,2018,922
35900,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,41700
35910,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,1707
35916,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,12420
36065,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,149280
36090,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,37211
36205,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,270000
36244,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,1047
36305,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,385070
36326,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,249443
36334,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,52158
36348,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,APPLE,mela,2018,2018,20620
36371,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,83630
36381,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,6138
36387,ITC2,Valle d'Aosta / Vallée d'Aoste,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,350
36422,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,157567
36528,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,367404
36581,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,13545
36643,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,11851
36668,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,12400
36681,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,3450
36766,ITD4,Friuli-Venezia Giulia,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,86
36908,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,85834
36961,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,ENDINOPEN,indivia (riccia e scarola) in piena aria,2018,2018,405430
36977,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,35813
36983,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,20232
36996,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,71265
37015,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,104
37042,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,RADIINGREE,ravanello in serra,2018,2018,887
37131,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,LETTNOPEN,lattuga in piena aria,2018,2018,2760
37217,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,97480
37261,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,101286
37263,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,SORGH,sorgo,2018,2018,15969
37303,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,FENNOPENF,finocchio in piena aria,2018,2018,17154
37342,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,39107
37361,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,BROCINOPEN,broccoletto di rapa in piena aria,2018,2018,525
37385,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,BEETANDLEA,barbabietola da orto,2018,2018,28930
37391,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,BEANREENHOU,fagiolino in serra,2018,2018,751
37527,ITG2,Sardegna,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,62324
37533,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,431363
37537,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CLEMENTINE,clementine,2018,2018,400
37558,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,16690
37580,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,13685180
37646,ITC4,Lombardia,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,1800
37674,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,13720
37754,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,BEAN,fagiolo ,2018,2018,1810
37799,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,118778
37852,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,PEAENFIEL,pisello in piena aria,2018,2018,2730
37864,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,2247
37934,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,STRAIEINO,fragola in piena aria,2018,2018,69770
37950,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,PARSNGROPEN,prezzemolo in piena aria,2018,2018,198
37956,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,RICE,riso,2018,2018,183
37995,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,VALEINGREE,valeriana in serra,2018,2018,1350
38001,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,25800
38044,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,FRESADBEAN,fava fresca in piena aria,2018,2018,2230
38061,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,44139
38065,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,CHERR,ciliegia,2018,2018,1240
38089,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,REDRINOP,peperone in piena aria,2018,2018,126420
38091,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,525
38162,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,50570
38287,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CEREAOG,altri cereali,2018,2018,184589
38329,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,OTHEETABLESGR,altri ortaggi in serra,2018,2018,56506
38408,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,ORANGE,arancia,2018,2018,172804
38419,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,BROAFIELD,fava da granella ,2018,2018,141387
38486,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,177
38508,ITD5,Emilia-Romagna,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGRE,asparago in serra,2018,2018,25
38510,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,9650
38584,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,71797
38661,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,EGGINOPE,melanzana in piena aria,2018,2018,577955
38692,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,718
38716,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,74440
38748,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,LETTNGREEN,lattuga in serra,2018,2018,329470
38754,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,ASPAINGREOPEN,asparago in piena aria,2018,2018,1640
38798,ITF3,Campania,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,1504582
38869,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,SUNFLO,girasole,2018,2018,1277
38895,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,POTA,patata comune ,2018,2018,19500
38904,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,2020
38962,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,GARLDSHALL,aglio e scalogno in piena aria,2018,2018,1866
39016,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,10080
39053,ITG1,Sicilia,HP_Q_EXT,produzione raccolta - quintali ,MAIZE,mais,2018,2018,13500
39073,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,FLAX,lino,2018,2018,2360
39075,ITC1,Piemonte,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,21958
39081,ITF6,Calabria,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,340
39171,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,PEAPROT,pisello proteico ,2018,2018,4911
39207,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,CHAROPENFI,bietola da costa in piena aria,2018,2018,21755
39289,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,BEETREENHOU,bietola in serra,2018,2018,7812
39313,ITE4,Lazio,HP_Q_EXT,produzione raccolta - quintali ,CELEGREENH,sedano in serra,2018,2018,34840
39348,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,SWEEATOES,batata o patata dolce ,2018,2018,1300
39420,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,GLOBICHOKE,carciofo in piena aria,2018,2018,1728
39442,ITF1,Abruzzo,HP_Q_EXT,produzione raccolta - quintali ,HAZEL,nocciola,2018,2018,1050
39465,ITC3,Liguria,HP_Q_EXT,produzione raccolta - quintali ,FRESNEYBEA,fagiolo e fagiolino in piena aria,2018,2018,1030
39483,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,SWEEILING,basilico in serra,2018,2018,17
39487,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,RAPE,colza,2018,2018,7440
39497,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,APRIC,albicocca,2018,2018,21066
39567,ITF4,Puglia,HP_Q_EXT,produzione raccolta - quintali ,PEAR,pera,2018,2018,59390
39727,ITF2,Molise,HP_Q_EXT,produzione raccolta - quintali ,HEMP,canapa,2018,2018,1800
39772,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,LEMON,limone,2018,2018,12100
39796,ITE2,Umbria,HP_Q_EXT,produzione raccolta - quintali ,ALMO,mandorla,2018,2018,50
39800,ITD3,Veneto,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,1329930
39818,ITF5,Basilicata,HP_Q_EXT,produzione raccolta - quintali ,MANDAR,mandarino,2018,2018,59195
39883,ITE1,Toscana,HP_Q_EXT,produzione raccolta - quintali ,CHICNOPEN,radicchio o cicoria in piena aria,2018,2018,24334
39995,ITE3,Marche,HP_Q_EXT,produzione raccolta - quintali ,CUCUINGRE,cetriolo da mensa in serra,2018,2018,98
